user_id,signup_date,loyalty_status,age,city,avg_rating_given,churn_prob,referred_by,was_referred
R05963,2024-04-24 00:00:00+00:00,Bronze,39.0,Cairo,4.8,0.0869922784403297,,0
R05964,2024-05-22 00:00:00+00:00,Bronze,35.0,Nairobi,3.9,0.2441640535578454,,0
R05965,2023-10-28 00:00:00+00:00,Gold,38.0,Cairo,5.0,0.5086415193507534,R00797,1
R05966,2023-08-22 00:00:00+00:00,Bronze,46.0,Cairo,4.5,0.5424874028492382,,0
R05967,2025-03-25 00:00:00+00:00,Bronze,20.0,Cairo,4.7,0.3212732046593935,,0
R05968,2024-11-15 00:00:00+00:00,Bronze,43.0,Lagos,4.8,0.1305551800952326,,0
R05969,2023-09-27 00:00:00+00:00,Gold,43.0,Lagos,4.3,0.3218014547272957,,0
R05970,2024-01-14 00:00:00+00:00,Gold,35.0,Cairo,4.4,0.1726149425308199,,0
R05971,2025-03-26 00:00:00+00:00,Bronze,51.0,Nairobi,3.6,0.1236859431542944,,0
R05972,2023-08-18 00:00:00+00:00,Bronze,40.0,Cairo,4.7,0.6545265999203597,,0
R05973,2023-09-24 00:00:00+00:00,Gold,37.0,Lagos,4.2,0.2608683866290756,,0
R05974,2024-12-04 00:00:00+00:00,Gold,18.0,Nairobi,4.4,0.1659377820660984,,0
R05975,2023-09-18 00:00:00+00:00,Platinum,44.0,Nairobi,3.3,0.3801542106297221,,0
R05976,2023-10-20 00:00:00+00:00,Bronze,31.0,Cairo,4.2,0.2844593358945737,,0
R05977,2023-08-13 00:00:00+00:00,Bronze,36.0,Cairo,4.7,0.1476257908738229,,0
R05978,2024-11-20 00:00:00+00:00,Bronze,24.0,Nairobi,4.4,0.4626879528085237,,0
R05979,2023-09-01 00:00:00+00:00,Bronze,43.0,Cairo,5.0,0.2932445644425043,R01389,1
R05980,2024-11-10 00:00:00+00:00,Silver,29.0,Lagos,4.4,0.3053907363966473,R00044,1
R05981,2023-06-08 00:00:00+00:00,Bronze,26.0,Nairobi,3.4,0.3234723612604815,,0
R05982,2023-08-15 00:00:00+00:00,Gold,45.0,Lagos,4.2,0.4198284448921172,R00004,1
R05983,2024-05-09 00:00:00+00:00,Bronze,30.0,Cairo,3.8,0.3599969641617818,,0
R05984,2024-10-26 00:00:00+00:00,Silver,50.0,Lagos,5.0,0.3590573859929056,,0
R05985,2024-06-24 00:00:00+00:00,Bronze,42.0,Nairobi,5.0,0.0529943392958351,,0
R05986,2023-09-08 00:00:00+00:00,Silver,23.0,Nairobi,4.5,0.1417915551149939,R00413,1
R05987,2024-07-27 00:00:00+00:00,Bronze,28.0,Cairo,4.0,0.3280481561139083,,0
R05988,2024-03-17 00:00:00+00:00,Platinum,44.0,Cairo,4.5,0.055642196533618,R04195,1
R05989,2023-10-06 00:00:00+00:00,Bronze,37.0,Nairobi,4.3,0.3076697125366315,,0
R05990,2024-07-28 00:00:00+00:00,Platinum,23.0,Nairobi,3.9,0.6488952078533858,,0
R05991,2024-07-17 00:00:00+00:00,Silver,56.0,Lagos,5.0,0.5315764094835902,,0
R05992,2024-08-29 00:00:00+00:00,Bronze,28.0,Lagos,4.1,0.504531396002581,R03415,1
R05993,2023-07-19 00:00:00+00:00,Bronze,25.0,Cairo,3.8,0.2690059496527079,,0
R05994,2024-09-08 00:00:00+00:00,Bronze,50.0,Cairo,4.3,0.1491522334111172,,0
R05995,2024-05-16 00:00:00+00:00,Silver,23.0,Cairo,4.4,0.3534750181654278,,0
R05996,2024-05-17 00:00:00+00:00,Bronze,39.0,Nairobi,3.9,0.5248877123573175,,0
R05997,2024-07-01 00:00:00+00:00,Silver,43.0,Lagos,4.1,0.353620858848444,R00698,1
R05998,2024-01-09 00:00:00+00:00,Silver,45.0,Cairo,4.8,0.523741011116578,,0
R05999,2025-01-26 00:00:00+00:00,Bronze,18.0,Nairobi,4.1,0.1938075078649775,,0
R06000,2024-05-10 00:00:00+00:00,Silver,42.0,Cairo,5.0,0.2306144014117578,,0
R06001,2023-09-28 00:00:00+00:00,Gold,28.0,Cairo,4.2,0.1112263635527546,R00095,1
R06002,2023-07-02 00:00:00+00:00,Bronze,32.0,Nairobi,4.5,0.18712676741489,R02307,1
R06003,2024-07-11 00:00:00+00:00,Silver,34.0,Lagos,4.2,0.12823088200293,,0
R06004,2025-03-27 00:00:00+00:00,Silver,35.0,Nairobi,3.7,0.4478160999793111,R00002,1
R06005,2023-11-11 00:00:00+00:00,Platinum,32.0,Nairobi,3.8,0.1106824405052395,,0
R06006,2024-04-17 00:00:00+00:00,Silver,46.0,Nairobi,5.0,0.4467451575034344,,0
R06007,2024-02-21 00:00:00+00:00,Bronze,47.0,Cairo,4.8,0.2496142555944224,,0
R06008,2024-01-03 00:00:00+00:00,Silver,25.0,Cairo,3.4,0.0691406738180323,,0
R06009,2024-07-01 00:00:00+00:00,Bronze,35.0,Cairo,4.1,0.2486825496208062,,0
R06010,2023-10-15 00:00:00+00:00,Gold,42.0,Cairo,4.5,0.1752133749346915,R03636,1
R06011,2023-08-03 00:00:00+00:00,Bronze,23.0,Nairobi,4.2,0.5148528986216447,,0
R06012,2024-04-24 00:00:00+00:00,Bronze,44.0,Lagos,3.7,0.4679849910837124,R01422,1
R06013,2023-05-12 00:00:00+00:00,Bronze,34.0,Nairobi,5.0,0.4682748000421918,R02898,1
R06014,2023-12-04 00:00:00+00:00,Bronze,26.0,Nairobi,4.1,0.2527647950419624,,0
R06015,2024-04-11 00:00:00+00:00,Gold,22.0,Cairo,5.0,0.2306537801577068,,0
R06016,2024-06-19 00:00:00+00:00,Bronze,37.0,Cairo,4.1,0.2591607811337271,,0
R06017,2024-02-19 00:00:00+00:00,Bronze,24.0,Cairo,3.8,0.4335115731747474,,0
R06018,2023-06-13 00:00:00+00:00,Silver,42.0,Lagos,4.9,0.0850084755677638,,0
R06019,2023-10-10 00:00:00+00:00,Bronze,40.0,Nairobi,4.6,0.428457692004312,R00365,1
R06020,2024-11-01 00:00:00+00:00,Platinum,55.0,Nairobi,4.7,0.5476013606557086,R01192,1
R06021,2023-12-14 00:00:00+00:00,Bronze,22.0,Cairo,5.0,0.331378190194103,R00782,1
R06022,2024-09-05 00:00:00+00:00,Bronze,18.0,Nairobi,4.6,0.2076445516829173,,0
R06023,2023-12-23 00:00:00+00:00,Bronze,29.0,Cairo,3.9,0.4226616109952769,R05380,1
R06024,2024-07-16 00:00:00+00:00,Bronze,42.0,Cairo,4.9,0.4727120530925999,,0
R06025,2023-09-13 00:00:00+00:00,Silver,51.0,Lagos,3.6,0.5580361925141802,R00282,1
R06026,2024-03-06 00:00:00+00:00,Bronze,30.0,Nairobi,3.6,0.4301030733927715,,0
R06027,2023-08-12 00:00:00+00:00,Bronze,38.0,Cairo,5.0,0.3378867693707397,,0
R06028,2024-04-02 00:00:00+00:00,Bronze,26.0,Cairo,4.1,0.196392848132794,R05352,1
R06029,2023-06-05 00:00:00+00:00,Bronze,33.0,Cairo,5.0,0.0654144345578643,R05880,1
R06030,2024-08-15 00:00:00+00:00,Bronze,44.0,Nairobi,4.6,0.2565057191877675,,0
R06031,2024-12-09 00:00:00+00:00,Bronze,18.0,Cairo,4.7,0.4913537181734247,,0
R06032,2024-09-11 00:00:00+00:00,Gold,30.0,Cairo,5.0,0.1454000832993445,R05541,1
R06033,2023-08-03 00:00:00+00:00,Bronze,36.0,Nairobi,3.7,0.4892426025511131,,0
R06034,2025-02-18 00:00:00+00:00,Silver,23.0,Cairo,4.8,0.2756985067207448,,0
R06035,2025-01-19 00:00:00+00:00,Silver,38.0,Lagos,4.1,0.2793176016527114,,0
R06036,2023-06-06 00:00:00+00:00,Silver,25.0,Lagos,4.6,0.3841651616430027,,0
R06037,2023-10-18 00:00:00+00:00,Bronze,30.0,Nairobi,4.2,0.3260452991058582,R00103,1
R06038,2024-10-21 00:00:00+00:00,Bronze,43.0,Nairobi,4.7,0.512637821949585,,0
R06039,2023-11-06 00:00:00+00:00,Bronze,34.0,Lagos,5.0,0.5638682355322039,,0
R06040,2023-12-30 00:00:00+00:00,Bronze,42.0,Nairobi,4.2,0.506131597118578,,0
R06041,2023-11-16 00:00:00+00:00,Silver,30.0,Cairo,4.7,0.1033636364484966,,0
R06042,2023-12-19 00:00:00+00:00,Bronze,42.0,Nairobi,5.0,0.5275949003944835,,0
R06043,2024-01-28 00:00:00+00:00,Silver,33.0,Nairobi,4.4,0.5596419571562254,,0
R06044,2023-05-27 00:00:00+00:00,Bronze,44.0,Nairobi,4.3,0.5046875336648153,R01987,1
R06045,2023-11-06 00:00:00+00:00,Gold,21.0,Cairo,5.0,0.5751580856882994,,0
R06046,2024-03-08 00:00:00+00:00,Bronze,51.0,Nairobi,4.8,0.1595071507482847,,0
R06047,2023-08-29 00:00:00+00:00,Bronze,48.0,Nairobi,4.2,0.1880807636515772,R04315,1
R06048,2024-06-22 00:00:00+00:00,Silver,55.0,Lagos,4.5,0.370118611615259,,0
R06049,2023-06-13 00:00:00+00:00,Bronze,29.0,Cairo,4.7,0.2075538319813531,,0
R06050,2023-08-23 00:00:00+00:00,Bronze,32.0,Nairobi,4.8,0.3005519492153534,,0
R06051,2025-01-21 00:00:00+00:00,Bronze,18.0,Nairobi,4.5,0.4518185513023173,R02899,1
R06052,2024-02-07 00:00:00+00:00,Silver,33.0,Lagos,5.0,0.4870338272252937,,0
R06053,2023-11-15 00:00:00+00:00,Silver,45.0,Cairo,5.0,0.2813800721893525,,0
R06054,2023-11-03 00:00:00+00:00,Bronze,21.0,Nairobi,3.9,0.4645312259228872,R01996,1
R06055,2023-05-11 00:00:00+00:00,Platinum,48.0,Lagos,4.8,0.3620419970316537,,0
R06056,2023-05-08 00:00:00+00:00,Bronze,30.0,Lagos,5.0,0.3155315725740487,,0
R06057,2023-06-17 00:00:00+00:00,Bronze,50.0,Nairobi,4.6,0.3542335989218228,R02137,1
R06058,2023-05-25 00:00:00+00:00,Bronze,51.0,Lagos,4.2,0.1708498287435088,,0
R06059,2023-10-11 00:00:00+00:00,Bronze,36.0,Cairo,4.5,0.4600855608250509,,0
R06060,2024-04-25 00:00:00+00:00,Silver,21.0,Lagos,4.3,0.3553684996515813,,0
R06061,2025-02-06 00:00:00+00:00,Silver,45.0,Nairobi,3.7,0.3423797468983344,,0
R06062,2024-03-19 00:00:00+00:00,Bronze,24.0,Nairobi,3.3,0.1018088703396846,,0
R06063,2024-03-05 00:00:00+00:00,Bronze,27.0,Lagos,5.0,0.7731576454394454,,0
R06064,2023-10-14 00:00:00+00:00,Bronze,36.0,Cairo,4.7,0.0297160013589686,,0
R06065,2024-03-13 00:00:00+00:00,Bronze,57.0,Lagos,5.0,0.5376819381711856,R04717,1
R06066,2025-01-13 00:00:00+00:00,Bronze,30.0,Nairobi,4.0,0.2736969710634551,,0
R06067,2024-07-01 00:00:00+00:00,Bronze,52.0,Lagos,4.8,0.3841518760476673,,0
R06068,2024-08-31 00:00:00+00:00,Silver,41.0,Cairo,4.8,0.3550235471124294,,0
R06069,2025-02-15 00:00:00+00:00,Bronze,23.0,Lagos,3.7,0.7115533301521144,,0
R06070,2023-10-21 00:00:00+00:00,Platinum,39.0,Cairo,4.6,0.1396952102269232,,0
R06071,2024-05-21 00:00:00+00:00,Bronze,48.0,Lagos,4.6,0.4245136424641828,,0
R06072,2023-12-02 00:00:00+00:00,Silver,48.0,Lagos,4.2,0.2209684077952934,R00477,1
R06073,2024-12-21 00:00:00+00:00,Silver,25.0,Nairobi,5.0,0.0492468154734762,,0
R06074,2024-12-07 00:00:00+00:00,Bronze,38.0,Nairobi,4.3,0.1526149306824356,,0
R06075,2024-08-27 00:00:00+00:00,Bronze,44.0,Lagos,4.0,0.2388581113529759,,0
R06076,2023-12-09 00:00:00+00:00,Bronze,36.0,Lagos,4.7,0.2122862415195996,,0
R06077,2024-01-23 00:00:00+00:00,Bronze,42.0,Lagos,4.8,0.3785998474397196,,0
R06078,2025-01-26 00:00:00+00:00,Silver,30.0,Lagos,4.8,0.2217940144582458,,0
R06079,2024-06-27 00:00:00+00:00,Silver,33.0,Nairobi,5.0,0.213490133547797,,0
R06080,2024-01-11 00:00:00+00:00,Bronze,39.0,Lagos,5.0,0.3099316690070085,R00100,1
R06081,2025-04-07 00:00:00+00:00,Bronze,42.0,Cairo,4.7,0.543772476162421,R05030,1
R06082,2024-08-22 00:00:00+00:00,Bronze,35.0,Cairo,4.8,0.3285865545517072,R00210,1
R06083,2023-08-17 00:00:00+00:00,Silver,46.0,Lagos,4.3,0.6493194189792246,R00034,1
R06084,2024-04-02 00:00:00+00:00,Gold,43.0,Cairo,4.5,0.1055100906894528,,0
R06085,2024-11-25 00:00:00+00:00,Bronze,30.0,Cairo,4.8,0.1870314860764458,,0
R06086,2023-10-30 00:00:00+00:00,Bronze,44.0,Cairo,3.8,0.3716178095475849,,0
R06087,2024-02-02 00:00:00+00:00,Bronze,21.0,Cairo,4.8,0.6418454681199539,R03952,1
R06088,2024-12-09 00:00:00+00:00,Bronze,45.0,Lagos,5.0,0.1567114287765006,,0
R06089,2024-07-18 00:00:00+00:00,Silver,18.0,Lagos,5.0,0.147953682313845,,0
R06090,2023-05-30 00:00:00+00:00,Silver,35.0,Cairo,4.7,0.2676761434145518,,0
R06091,2024-11-22 00:00:00+00:00,Gold,42.0,Lagos,5.0,0.4521255272217908,,0
R06092,2024-07-09 00:00:00+00:00,Silver,62.0,Nairobi,4.2,0.1515880242312539,R02188,1
R06093,2023-06-25 00:00:00+00:00,Bronze,35.0,Cairo,3.8,0.432394708637759,R02214,1
R06094,2023-10-30 00:00:00+00:00,Gold,42.0,Nairobi,4.6,0.5380474451734887,,0
R06095,2023-09-10 00:00:00+00:00,Bronze,28.0,Lagos,4.1,0.1076377606186772,,0
R06096,2023-11-28 00:00:00+00:00,Silver,36.0,Cairo,4.3,0.5859982770514548,R00371,1
R06097,2024-08-21 00:00:00+00:00,Bronze,26.0,Lagos,4.8,0.4737937633961688,R00080,1
R06098,2024-04-25 00:00:00+00:00,Gold,31.0,Lagos,4.3,0.2050641894279995,R01115,1
R06099,2023-09-25 00:00:00+00:00,Silver,52.0,Cairo,4.9,0.107145951148387,R00776,1
R06100,2024-03-20 00:00:00+00:00,Silver,22.0,Nairobi,4.0,0.2498064708296803,,0
R06101,2024-01-22 00:00:00+00:00,Bronze,24.0,Nairobi,5.0,0.4525570553101534,R01329,1
R06102,2023-07-06 00:00:00+00:00,Silver,27.0,Lagos,4.1,0.4155093403192035,,0
R06103,2024-10-03 00:00:00+00:00,Bronze,28.0,Lagos,5.0,0.6705965692535703,,0
R06104,2025-01-01 00:00:00+00:00,Silver,34.0,Nairobi,4.3,0.4332321411788644,,0
R06105,2024-12-22 00:00:00+00:00,Bronze,31.0,Lagos,4.3,0.233222587257278,,0
R06106,2025-02-05 00:00:00+00:00,Gold,36.0,Lagos,4.9,0.3944191004357021,,0
R06107,2024-07-25 00:00:00+00:00,Silver,49.0,Nairobi,3.9,0.1680867004787161,,0
R06108,2023-10-20 00:00:00+00:00,Bronze,35.0,Nairobi,4.5,0.4214481272361371,,0
R06109,2024-04-02 00:00:00+00:00,Bronze,32.0,Lagos,4.7,0.4359526288061356,,0
R06110,2023-07-09 00:00:00+00:00,Silver,28.0,Lagos,4.5,0.6788574412670999,R00334,1
R06111,2024-06-21 00:00:00+00:00,Gold,37.0,Cairo,3.9,0.1110702947951211,,0
R06112,2023-07-08 00:00:00+00:00,Silver,50.0,Nairobi,5.0,0.1221998991077324,,0
R06113,2024-08-16 00:00:00+00:00,Bronze,41.0,Cairo,5.0,0.2377519553644389,,0
R06114,2024-06-17 00:00:00+00:00,Bronze,50.0,Cairo,5.0,0.3193610657102776,R01418,1
R06115,2023-07-05 00:00:00+00:00,Bronze,31.0,Lagos,4.3,0.1775345778976785,R05338,1
R06116,2025-02-21 00:00:00+00:00,Bronze,27.0,Nairobi,3.8,0.3451380397905645,R02425,1
R06117,2024-12-03 00:00:00+00:00,Bronze,52.0,Cairo,4.9,0.2688903951336643,,0
R06118,2023-05-02 00:00:00+00:00,Bronze,39.0,Lagos,4.8,0.0782820544773458,,0
R06119,2025-04-12 00:00:00+00:00,Bronze,41.0,Nairobi,4.2,0.2723010299775875,,0
R06120,2024-12-23 00:00:00+00:00,Bronze,37.0,Lagos,4.6,0.2596120051104297,,0
R06121,2023-07-06 00:00:00+00:00,Silver,46.0,Lagos,4.4,0.0996390744911933,R02037,1
R06122,2024-05-04 00:00:00+00:00,Silver,41.0,Cairo,5.0,0.139990822720758,R02447,1
R06123,2024-08-15 00:00:00+00:00,Gold,29.0,Nairobi,5.0,0.5611746557830509,,0
R06124,2024-05-12 00:00:00+00:00,Bronze,19.0,Cairo,4.5,0.7043223038856095,,0
R06125,2024-07-15 00:00:00+00:00,Bronze,28.0,Nairobi,5.0,0.1805003548800648,R01260,1
R06126,2023-11-10 00:00:00+00:00,Bronze,34.0,Lagos,4.8,0.2358437860614133,,0
R06127,2023-08-08 00:00:00+00:00,Silver,49.0,Lagos,4.6,0.5435682674804538,,0
R06128,2024-02-29 00:00:00+00:00,Bronze,32.0,Nairobi,4.5,0.4222295962686386,R03777,1
R06129,2024-10-25 00:00:00+00:00,Silver,31.0,Cairo,3.4,0.292254128456918,R01041,1
R06130,2024-04-17 00:00:00+00:00,Bronze,44.0,Nairobi,4.7,0.59201995913596,,0
R06131,2023-09-03 00:00:00+00:00,Gold,33.0,Cairo,4.8,0.0696925633345088,,0
R06132,2024-09-17 00:00:00+00:00,Bronze,18.0,Cairo,5.0,0.4503564707383836,,0
R06133,2024-02-23 00:00:00+00:00,Bronze,35.0,Nairobi,4.9,0.1457978004490677,,0
R06134,2024-02-22 00:00:00+00:00,Silver,44.0,Lagos,4.6,0.1432129755425782,,0
R06135,2024-04-10 00:00:00+00:00,Bronze,49.0,Nairobi,5.0,0.2907283751531871,,0
R06136,2024-01-03 00:00:00+00:00,Bronze,48.0,Nairobi,5.0,0.1643196001120062,,0
R06137,2025-01-01 00:00:00+00:00,Bronze,26.0,Cairo,4.5,0.1013368552993966,,0
R06138,2024-12-18 00:00:00+00:00,Bronze,38.0,Cairo,4.5,0.6176757668602831,R00223,1
R06139,2024-07-12 00:00:00+00:00,Bronze,45.0,Cairo,4.7,0.3439094516829519,,0
R06140,2023-06-08 00:00:00+00:00,Bronze,43.0,Nairobi,5.0,0.3127368612749462,R01156,1
R06141,2023-09-29 00:00:00+00:00,Silver,41.0,Nairobi,4.4,0.4849557766094058,,0
R06142,2024-05-03 00:00:00+00:00,Silver,44.0,Cairo,3.4,0.3023922690901767,,0
R06143,2024-07-28 00:00:00+00:00,Bronze,29.0,Lagos,5.0,0.2459714792264735,,0
R06144,2023-07-05 00:00:00+00:00,Bronze,39.0,Nairobi,5.0,0.2758386452774153,,0
R06145,2024-07-08 00:00:00+00:00,Silver,20.0,Nairobi,4.0,0.3864797384582558,,0
R06146,2024-08-25 00:00:00+00:00,Bronze,38.0,Nairobi,4.5,0.1733361164216586,R00697,1
R06147,2023-06-10 00:00:00+00:00,Gold,33.0,Cairo,4.3,0.1499667944593523,R00983,1
R06148,2024-10-19 00:00:00+00:00,Bronze,46.0,Cairo,5.0,0.2262006399293046,,0
R06149,2024-11-05 00:00:00+00:00,Silver,36.0,Lagos,4.0,0.504066190823547,R01230,1
R06150,2023-11-28 00:00:00+00:00,Bronze,51.0,Lagos,4.7,0.4008674352903155,,0
R06151,2024-03-16 00:00:00+00:00,Gold,19.0,Nairobi,5.0,0.2099085308606797,,0
R06152,2023-11-10 00:00:00+00:00,Bronze,42.0,Lagos,5.0,0.2919017777641754,,0
R06153,2024-09-01 00:00:00+00:00,Silver,28.0,Nairobi,4.9,0.190899276172647,,0
R06154,2024-08-04 00:00:00+00:00,Platinum,35.0,Nairobi,3.8,0.3466408165048029,R00223,1
R06155,2024-12-21 00:00:00+00:00,Bronze,39.0,Cairo,4.5,0.5244401951855256,,0
R06156,2023-10-14 00:00:00+00:00,Bronze,37.0,Nairobi,4.6,0.1391508883098009,R00030,1
R06157,2023-06-11 00:00:00+00:00,Gold,35.0,Lagos,4.5,0.180729414176193,,0
R06158,2024-09-10 00:00:00+00:00,Bronze,34.0,Lagos,4.4,0.0936045987611014,R03326,1
R06159,2023-08-04 00:00:00+00:00,Silver,36.0,Cairo,4.7,0.2819880341974199,,0
R06160,2023-08-22 00:00:00+00:00,Gold,40.0,Cairo,4.9,0.0912913567140892,,0
R06161,2024-12-28 00:00:00+00:00,Silver,32.0,Cairo,4.5,0.2204839359892625,,0
R06162,2024-04-06 00:00:00+00:00,Bronze,50.0,Cairo,4.7,0.1910363834858221,,0
R06163,2023-10-13 00:00:00+00:00,Gold,30.0,Nairobi,3.9,0.2320881996244653,,0
R06164,2023-06-30 00:00:00+00:00,Bronze,19.0,Cairo,4.4,0.3109327141553047,R03535,1
R06165,2025-01-31 00:00:00+00:00,Bronze,31.0,Cairo,4.2,0.0160175024301858,R00268,1
R06166,2024-11-12 00:00:00+00:00,Silver,30.0,Cairo,5.0,0.1303040564330314,R00028,1
R06167,2024-02-05 00:00:00+00:00,Silver,33.0,Cairo,4.6,0.0520914419285606,R00599,1
R06168,2025-03-29 00:00:00+00:00,Silver,63.0,Nairobi,3.9,0.1317930203580722,,0
R06169,2024-12-04 00:00:00+00:00,Bronze,49.0,Nairobi,4.6,0.3946270068581796,,0
R06170,2023-06-26 00:00:00+00:00,Gold,36.0,Lagos,4.5,0.3670358713633465,R00404,1
R06171,2023-11-12 00:00:00+00:00,Gold,29.0,Nairobi,5.0,0.1736414950975371,R00016,1
R06172,2024-05-25 00:00:00+00:00,Silver,35.0,Nairobi,5.0,0.4079376865745817,,0
R06173,2024-06-27 00:00:00+00:00,Silver,23.0,Lagos,4.2,0.0732720493104141,,0
R06174,2023-09-29 00:00:00+00:00,Silver,28.0,Lagos,4.0,0.4612979484798071,R05459,1
R06175,2025-03-25 00:00:00+00:00,Bronze,49.0,Lagos,4.5,0.3144842364663773,,0
R06176,2024-02-10 00:00:00+00:00,Gold,42.0,Lagos,4.0,0.3236493236766677,,0
R06177,2024-08-16 00:00:00+00:00,Bronze,38.0,Lagos,5.0,0.1293449617725826,R01851,1
R06178,2024-10-11 00:00:00+00:00,Platinum,28.0,Lagos,3.9,0.4905660551887604,R01301,1
R06179,2025-02-22 00:00:00+00:00,Bronze,34.0,Lagos,5.0,0.5253009245957376,,0
R06180,2023-04-28 00:00:00+00:00,Bronze,40.0,Lagos,4.9,0.7997570989176018,R01466,1
R06181,2024-11-19 00:00:00+00:00,Bronze,46.0,Cairo,3.8,0.5727860713129488,,0
R06182,2025-03-02 00:00:00+00:00,Bronze,42.0,Lagos,4.6,0.0255082274926509,,0
R06183,2024-11-03 00:00:00+00:00,Silver,23.0,Nairobi,4.6,0.1223035566890274,,0
R06184,2024-11-28 00:00:00+00:00,Bronze,47.0,Nairobi,5.0,0.3848259404887756,R00593,1
R06185,2023-08-16 00:00:00+00:00,Bronze,26.0,Nairobi,5.0,0.1646634858152486,R02354,1
R06186,2025-02-12 00:00:00+00:00,Bronze,31.0,Cairo,4.1,0.0465872676475144,,0
R06187,2024-12-14 00:00:00+00:00,Bronze,48.0,Lagos,5.0,0.2769726644895176,,0
R06188,2024-06-08 00:00:00+00:00,Gold,50.0,Lagos,4.6,0.2720453439472494,,0
R06189,2023-09-30 00:00:00+00:00,Bronze,45.0,Cairo,4.7,0.1892738033992164,,0
R06190,2025-03-20 00:00:00+00:00,Bronze,42.0,Nairobi,5.0,0.1804343792791223,,0
R06191,2023-09-29 00:00:00+00:00,Bronze,49.0,Cairo,4.7,0.4950451792622366,,0
R06192,2025-04-25 00:00:00+00:00,Silver,40.0,Cairo,4.5,0.0874671502977035,,0
R06193,2024-03-07 00:00:00+00:00,Platinum,52.0,Cairo,4.5,0.7229496406516859,,0
R06194,2023-11-14 00:00:00+00:00,Silver,18.0,Lagos,4.5,0.4364470736684294,,0
R06195,2023-06-19 00:00:00+00:00,Bronze,33.0,Nairobi,4.8,0.5157876243326173,,0
R06196,2024-08-31 00:00:00+00:00,Bronze,31.0,Nairobi,5.0,0.180482582520922,,0
R06197,2024-05-25 00:00:00+00:00,Bronze,37.0,Nairobi,4.0,0.4761107809629913,,0
R06198,2023-09-27 00:00:00+00:00,Bronze,18.0,Cairo,3.9,0.4714607472121239,R01418,1
R06199,2025-04-23 00:00:00+00:00,Silver,25.0,Nairobi,3.1,0.3464686244104811,,0
R06200,2024-08-09 00:00:00+00:00,Bronze,46.0,Lagos,3.8,0.5144703438458402,,0
R06201,2024-09-12 00:00:00+00:00,Bronze,43.0,Cairo,4.9,0.2755891649346216,,0
R06202,2024-02-22 00:00:00+00:00,Platinum,48.0,Nairobi,4.9,0.16582810764734,,0
R06203,2025-03-21 00:00:00+00:00,Bronze,28.0,Nairobi,4.8,0.2626179973546769,,0
R06204,2024-10-29 00:00:00+00:00,Bronze,35.0,Lagos,4.5,0.1452723901668506,R01490,1
R06205,2023-12-30 00:00:00+00:00,Silver,26.0,Lagos,4.9,0.3270091834590556,,0
R06206,2025-02-25 00:00:00+00:00,Silver,41.0,Lagos,4.5,0.3879699092194822,,0
R06207,2024-12-31 00:00:00+00:00,Silver,42.0,Cairo,4.2,0.4954249993791235,,0
R06208,2024-11-11 00:00:00+00:00,Silver,36.0,Nairobi,4.7,0.194609849999512,R04660,1
R06209,2024-06-29 00:00:00+00:00,Silver,45.0,Lagos,5.0,0.448250915689072,R03882,1
R06210,2025-02-02 00:00:00+00:00,Bronze,31.0,Lagos,4.6,0.4525075208047367,,0
R06211,2024-10-15 00:00:00+00:00,Gold,52.0,Nairobi,4.4,0.3824700893483118,,0
R06212,2025-04-16 00:00:00+00:00,Bronze,25.0,Cairo,4.0,0.4398548852181846,R01868,1
R06213,2024-10-27 00:00:00+00:00,Bronze,42.0,Nairobi,4.2,0.1074344712264428,R04208,1
R06214,2024-08-27 00:00:00+00:00,Bronze,58.0,Nairobi,4.4,0.6949305633394115,,0
R06215,2025-01-31 00:00:00+00:00,Bronze,26.0,Lagos,4.1,0.0828752603068955,R02334,1
R06216,2024-08-14 00:00:00+00:00,Gold,48.0,Cairo,4.3,0.0859771086802716,,0
R06217,2024-07-21 00:00:00+00:00,Bronze,18.0,Nairobi,4.8,0.3600881658035825,,0
R06218,2025-03-26 00:00:00+00:00,Bronze,32.0,Lagos,3.6,0.3459770788814223,R03338,1
R06219,2024-04-13 00:00:00+00:00,Bronze,24.0,Nairobi,4.5,0.1653141685423054,,0
R06220,2023-11-15 00:00:00+00:00,Silver,18.0,Cairo,4.2,0.2874312171062288,,0
R06221,2025-02-08 00:00:00+00:00,Silver,36.0,Nairobi,5.0,0.1064828821663839,,0
R06222,2024-06-03 00:00:00+00:00,Bronze,28.0,Cairo,5.0,0.027731931689281,R05823,1
R06223,2024-04-30 00:00:00+00:00,Bronze,55.0,Cairo,4.1,0.0740600142384963,R01112,1
R06224,2024-01-25 00:00:00+00:00,Gold,33.0,Nairobi,3.9,0.5375229906638536,,0
R06225,2023-12-27 00:00:00+00:00,Silver,32.0,Lagos,4.3,0.4556578163299031,,0
R06226,2023-12-30 00:00:00+00:00,Silver,19.0,Lagos,4.0,0.1730029173723837,R04967,1
R06227,2025-03-13 00:00:00+00:00,Bronze,52.0,Cairo,4.2,0.1376201304736772,,0
R06228,2024-02-25 00:00:00+00:00,Bronze,31.0,Lagos,5.0,0.1768082335550827,,0
R06229,2024-08-06 00:00:00+00:00,Silver,44.0,Cairo,3.6,0.2600266883520395,,0
R06230,2024-04-19 00:00:00+00:00,Silver,46.0,Nairobi,4.5,0.708565883349309,,0
R06231,2024-08-21 00:00:00+00:00,Gold,44.0,Cairo,3.8,0.158217217208161,R01608,1
