user_id,frequency,monetary,avg_fare,recency,tenure,avg_surge,max_surge,tip_total,avg_duration,distinct_drivers,weekend_ratio,night_ratio,card_ratio,tip_rate,trips_per_week,sessions_count,avg_time_on_app,avg_pages,conversion_rate,age,avg_rating_given,loyalty_status,city,was_referred,churn_prob,loyalty_rank,churn,churn_propensity_true
R05946,24,358.98,14.957500000000001,4,333,1.13,2.2,5.01,35.541666666666664,24,0.20833333333333334,0.25,0.4166666666666667,0.01,0.5,3.0,39.666666666666664,3.6666666666666665,0.3333333333333333,45.0,3.9,Bronze,Cairo,0,0.0550579603684991,0,0,0.15125260261137988
R05947,18,242.68,13.482222222222223,13,293,1.03,1.4,12.7,27.77777777777778,18,0.3888888888888889,0.16666666666666666,0.5555555555555556,0.05,0.43,3.0,102.0,1.3333333333333333,0.0,31.0,4.6,Silver,Lagos,1,0.3769988661451413,1,0,0.013849960390144014
R05948,21,304.73,14.510952380952382,11,333,1.09,1.9,7.839999999999999,30.0,21,0.23809523809523808,0.23809523809523808,0.47619047619047616,0.03,0.44,3.0,207.0,3.0,0.3333333333333333,48.0,4.6,Silver,Lagos,0,0.4627709991226826,1,0,0.27285715767818647
R05949,19,310.23,16.327894736842108,17,334,1.15,1.8,4.28,27.263157894736842,19,0.21052631578947367,0.21052631578947367,0.47368421052631576,0.01,0.4,5.0,29.8,2.6,0.0,38.0,5.0,Bronze,Cairo,0,0.1275973339048305,0,1,0.9534126878572413
R05950,25,347.83,13.9132,14,329,1.1,1.8,32.75,34.84,25,0.36,0.12,0.36,0.09,0.53,4.0,18.75,3.75,0.0,50.0,4.3,Silver,Nairobi,0,0.2719030677951759,1,0,0.0003513689774726909
R05951,18,267.24,14.846666666666668,37,320,1.14,1.8,2.4,35.833333333333336,18,0.3333333333333333,0.2222222222222222,0.3888888888888889,0.01,0.39,8.0,101.75,2.75,0.375,32.0,5.0,Silver,Nairobi,1,0.1725079391865597,1,1,0.5129961199233264
R05952,18,287.47,15.970555555555556,9,264,1.17,1.8,2.95,35.388888888888886,18,0.3888888888888889,0.2777777777777778,0.5,0.01,0.48,5.0,24.2,3.8,0.4,32.0,4.1,Bronze,Nairobi,0,0.2536954044675492,0,0,0.009726164298262441
R05953,23,322.24,14.010434782608696,0,330,1.06,1.6,9.61,27.869565217391305,23,0.21739130434782608,0.43478260869565216,0.6086956521739131,0.03,0.49,6.0,45.666666666666664,3.0,0.0,36.0,4.2,Bronze,Cairo,0,0.3577626210404465,0,0,0.06301601918473512
R05954,15,224.1,14.94,15,327,1.06,1.3,11.68,29.666666666666668,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.05,0.32,1.0,5.0,3.0,0.0,47.0,3.7,Bronze,Nairobi,1,0.2639890891642502,0,0,0.3259774110527404
R05955,18,270.5,15.027777777777779,5,328,1.16,1.5,2.4499999999999997,29.27777777777778,18,0.5,0.3333333333333333,0.5555555555555556,0.01,0.38,7.0,32.42857142857143,2.2857142857142856,0.0,22.0,3.6,Bronze,Cairo,1,0.6531835038477591,0,1,0.6146002516016753
R05956,22,313.54,14.251818181818182,13,309,1.15,1.7,10.739999999999998,35.77272727272727,22,0.36363636363636365,0.22727272727272727,0.45454545454545453,0.03,0.5,4.0,63.75,2.25,0.25,25.0,4.1,Bronze,Cairo,1,0.331131597242025,0,0,0.027182699635949523
R05957,18,255.4,14.18888888888889,16,321,1.12,1.4,8.6,30.944444444444443,18,0.4444444444444444,0.05555555555555555,0.5555555555555556,0.03,0.39,3.0,22.666666666666668,3.0,0.0,35.0,4.6,Silver,Nairobi,1,0.5700164459676785,1,1,0.5024330600733848
R05958,20,331.05,16.552500000000002,16,329,1.19,2.8,8.7,32.65,20,0.25,0.2,0.5,0.03,0.43,10.0,27.4,2.5,0.2,48.0,4.0,Silver,Cairo,1,0.1758463527699286,1,0,0.01652448681392529
R05959,12,203.15,16.929166666666667,5,313,1.18,2.0,6.130000000000001,32.083333333333336,12,0.5,0.16666666666666666,0.5,0.03,0.27,3.0,71.33333333333333,2.3333333333333335,0.3333333333333333,36.0,4.3,Bronze,Nairobi,1,0.3551739403694478,0,1,0.9038132367871231
R05960,20,294.27,14.7135,10,324,1.2,1.9,11.26,28.25,20,0.15,0.2,0.65,0.04,0.43,10.0,51.2,2.3,0.1,37.0,4.8,Silver,Cairo,0,0.1339465299405748,1,0,0.030890243927810066
R05961,22,361.67,16.439545454545456,29,288,1.26,2.2,4.82,37.86363636363637,22,0.13636363636363635,0.13636363636363635,0.45454545454545453,0.01,0.53,6.0,51.666666666666664,3.0,0.0,48.0,5.0,Bronze,Nairobi,0,0.1090053180087184,0,0,0.01042222422402168
R05962,14,223.5,15.964285714285714,22,328,1.21,1.8,1.2000000000000002,33.357142857142854,14,0.2857142857142857,0.35714285714285715,0.5,0.01,0.3,4.0,43.25,2.75,0.0,41.0,4.1,Bronze,Nairobi,1,0.4580975316968231,0,1,0.9837918456150667
R05963,22,347.61,15.800454545454546,2,331,1.18,2.5,9.56,31.59090909090909,22,0.22727272727272727,0.18181818181818182,0.5,0.03,0.47,4.0,56.0,3.5,0.0,39.0,4.8,Bronze,Cairo,0,0.0869922784403297,0,0,0.02285129933226735
R05964,18,293.43,16.301666666666666,23,329,1.22,1.8,8.51,29.944444444444443,18,0.2222222222222222,0.2777777777777778,0.3333333333333333,0.03,0.38,6.0,4.333333333333333,2.3333333333333335,0.0,35.0,3.9,Bronze,Nairobi,0,0.2441640535578454,0,1,0.9569907520174075
R05965,15,256.93,17.128666666666668,12,319,1.26,2.0,17.81,34.333333333333336,15,0.2,0.26666666666666666,0.4,0.07,0.33,6.0,47.833333333333336,3.8333333333333335,0.5,38.0,5.0,Gold,Cairo,1,0.5086415193507534,2,1,0.6318328983485921
R05966,20,342.33,17.1165,6,304,1.24,2.4,20.79,30.45,20,0.3,0.4,0.5,0.06,0.46,8.0,88.875,2.125,0.25,46.0,4.5,Bronze,Cairo,0,0.5424874028492382,0,0,0.031782299879300036
R05967,20,346.75,17.3375,9,318,1.2,1.8,4.16,30.75,20,0.25,0.4,0.45,0.01,0.44,4.0,23.0,2.5,0.5,20.0,4.7,Bronze,Cairo,0,0.3212732046593935,0,0,0.09598917276918818
R05968,19,360.41,18.968947368421055,19,314,1.17,1.8,12.85,31.31578947368421,19,0.3157894736842105,0.05263157894736842,0.3157894736842105,0.04,0.42,4.0,172.5,2.75,0.0,43.0,4.8,Bronze,Lagos,0,0.1305551800952326,0,0,0.0851699612573846
R05969,12,199.67000000000002,16.639166666666668,52,335,1.12,1.8,11.940000000000001,33.666666666666664,12,0.5,0.08333333333333333,0.8333333333333334,0.06,0.25,8.0,90.125,3.5,0.375,43.0,4.3,Gold,Lagos,0,0.3218014547272957,2,1,0.9760754659652224
R05970,16,228.82999999999998,14.301874999999999,41,329,1.23,1.8,8.01,32.3125,16,0.375,0.25,0.5,0.04,0.34,3.0,36.666666666666664,2.3333333333333335,0.3333333333333333,35.0,4.4,Gold,Cairo,0,0.1726149425308199,2,1,0.7353563341333418
R05971,17,254.71,14.98294117647059,5,327,1.13,1.8,3.43,33.8235294117647,17,0.29411764705882354,0.11764705882352941,0.5294117647058824,0.01,0.36,8.0,24.625,3.0,0.5,51.0,3.6,Bronze,Nairobi,0,0.1236859431542944,0,0,0.40827744879108974
R05972,17,287.47,16.91,76,329,1.19,2.0,6.9399999999999995,36.88235294117647,17,0.4117647058823529,0.29411764705882354,0.47058823529411764,0.02,0.36,1.0,72.0,5.0,0.0,40.0,4.7,Bronze,Cairo,0,0.6545265999203597,0,0,0.92103409524875
R05973,17,265.02,15.589411764705881,11,330,1.14,2.5,21.92,34.294117647058826,17,0.29411764705882354,0.17647058823529413,0.35294117647058826,0.08,0.36,3.0,151.66666666666666,2.6666666666666665,0.0,37.0,4.2,Gold,Lagos,0,0.2608683866290756,2,0,0.08375641583359796
R05974,20,367.6,18.380000000000003,9,298,1.19,1.7,16.96,40.1,19,0.2,0.3,0.5,0.05,0.47,1.0,71.0,2.0,0.0,18.0,4.4,Gold,Nairobi,0,0.1659377820660984,2,0,0.15862205673274296
R05975,19,324.74,17.091578947368422,6,328,1.14,1.7,7.39,33.21052631578947,19,0.47368421052631576,0.2631578947368421,0.47368421052631576,0.02,0.41,5.0,67.8,2.6,0.6,44.0,3.3,Platinum,Nairobi,0,0.3801542106297221,3,1,0.13867159964320908
R05976,16,249.03,15.564375,34,314,1.23,2.2,6.85,26.5625,16,0.375,0.25,0.5,0.03,0.36,7.0,31.571428571428573,2.4285714285714284,0.0,31.0,4.2,Bronze,Cairo,0,0.2844593358945737,0,0,0.5682368224882995
R05977,16,244.25,15.265625,12,322,1.08,1.4,2.25,29.375,16,0.1875,0.125,0.3125,0.01,0.35,7.0,112.14285714285714,2.142857142857143,0.5714285714285714,36.0,4.7,Bronze,Cairo,0,0.1476257908738229,0,0,0.07718901315638625
R05978,17,255.34,15.02,31,306,1.08,1.8,9.21,31.294117647058822,17,0.23529411764705882,0.23529411764705882,0.5294117647058824,0.04,0.39,4.0,451.25,2.75,0.0,24.0,4.4,Bronze,Nairobi,0,0.4626879528085237,0,0,0.19717857407827263
R05979,21,308.33,14.682380952380951,5,315,1.12,1.7,12.719999999999999,27.761904761904763,21,0.3333333333333333,0.23809523809523808,0.47619047619047616,0.04,0.47,5.0,136.8,2.2,0.2,43.0,5.0,Bronze,Cairo,1,0.2932445644425043,0,1,0.0030063544536951905
R05980,17,278.95,16.408823529411762,31,302,1.19,2.3,5.6,30.88235294117647,17,0.29411764705882354,0.17647058823529413,0.29411764705882354,0.02,0.39,5.0,211.0,3.8,0.2,29.0,4.4,Silver,Lagos,1,0.3053907363966473,1,0,0.17312182828499734
R05981,19,302.07,15.898421052631578,6,333,1.16,1.5,11.58,25.210526315789473,19,0.15789473684210525,0.3157894736842105,0.3684210526315789,0.04,0.4,9.0,60.333333333333336,2.5555555555555554,0.1111111111111111,26.0,3.4,Bronze,Nairobi,0,0.3234723612604815,0,1,0.821317586057904
R05982,12,169.12,14.093333333333334,7,322,1.18,1.6,4.67,32.5,12,0.25,0.16666666666666666,0.25,0.03,0.26,8.0,21.625,2.0,0.375,45.0,4.2,Gold,Lagos,1,0.4198284448921172,2,0,0.46819794044287155
R05983,20,305.67,15.2835,28,316,1.14,1.9,12.9,30.6,20,0.2,0.2,0.7,0.04,0.44,9.0,70.33333333333333,1.5555555555555556,0.0,30.0,3.8,Bronze,Cairo,0,0.3599969641617818,0,1,0.6236241417795738
R05984,13,190.57,14.659230769230769,18,276,1.17,2.1,7.58,36.23076923076923,13,0.3076923076923077,0.15384615384615385,0.6923076923076923,0.04,0.33,5.0,56.4,3.4,0.2,50.0,5.0,Silver,Lagos,0,0.3590573859929056,1,0,0.00851329112380262
R05985,19,268.99,14.157368421052633,12,331,1.08,1.8,10.57,35.94736842105263,19,0.15789473684210525,0.21052631578947367,0.47368421052631576,0.04,0.4,0.0,0.0,0.0,0.0,42.0,5.0,Bronze,Nairobi,0,0.0529943392958351,0,0,0.1052325400068026
R05986,16,251.65,15.728125,11,330,1.26,1.8,8.06,27.8125,16,0.25,0.25,0.4375,0.03,0.34,5.0,53.0,2.8,0.2,23.0,4.5,Silver,Nairobi,1,0.1417915551149939,1,1,0.25243532272551295
R05987,15,213.5,14.233333333333333,6,328,1.03,1.4,11.19,25.466666666666665,15,0.26666666666666666,0.13333333333333333,0.4666666666666667,0.05,0.32,4.0,22.5,3.25,0.0,28.0,4.0,Bronze,Cairo,0,0.3280481561139083,0,0,0.126737917328001
R05988,24,344.27,14.344583333333333,8,321,1.12,1.7,9.7,31.375,24,0.3333333333333333,0.16666666666666666,0.5416666666666666,0.03,0.52,4.0,21.25,1.25,0.25,44.0,4.5,Platinum,Cairo,1,0.055642196533618,3,0,0.009484107640913269
R05989,21,330.13,15.720476190476191,4,333,1.19,1.8,4.49,31.61904761904762,21,0.14285714285714285,0.23809523809523808,0.38095238095238093,0.01,0.44,7.0,61.714285714285715,3.4285714285714284,0.0,37.0,4.3,Bronze,Nairobi,0,0.3076697125366315,0,0,0.0626737604807196
R05990,22,334.34,15.197272727272725,3,297,1.13,1.8,11.99,29.09090909090909,22,0.36363636363636365,0.13636363636363635,0.4090909090909091,0.04,0.52,5.0,76.2,2.4,0.2,23.0,3.9,Platinum,Nairobi,0,0.6488952078533858,3,0,0.0010802401318380454
R05991,27,436.65,16.17222222222222,1,323,1.18,2.4,5.2,33.7037037037037,27,0.2962962962962963,0.037037037037037035,0.5925925925925926,0.01,0.59,6.0,143.5,2.5,0.16666666666666666,56.0,5.0,Silver,Lagos,0,0.5315764094835902,1,0,0.03419038996346807
R05992,18,291.53000000000003,16.19611111111111,34,319,1.12,1.6,5.12,33.5,18,0.3888888888888889,0.16666666666666666,0.5555555555555556,0.02,0.39,3.0,16.666666666666668,4.333333333333333,0.3333333333333333,28.0,4.1,Bronze,Lagos,1,0.504531396002581,0,0,0.6623012083880475
R05993,20,352.59,17.6295,17,333,1.2,2.2,9.950000000000001,36.95,20,0.25,0.15,0.45,0.03,0.42,5.0,46.2,3.6,0.2,25.0,3.8,Bronze,Cairo,0,0.2690059496527079,0,0,0.18466255919810295
R05994,23,385.48,16.76,12,331,1.14,1.7,12.99,38.91304347826087,22,0.30434782608695654,0.17391304347826086,0.6086956521739131,0.03,0.49,3.0,34.0,2.3333333333333335,0.3333333333333333,50.0,4.3,Bronze,Cairo,0,0.1491522334111172,0,0,0.008595146448852129
R05995,25,302.15999999999997,12.0864,1,300,1.08,1.8,7.7700000000000005,34.68,25,0.24,0.24,0.56,0.03,0.58,4.0,457.75,1.25,0.25,23.0,4.4,Silver,Cairo,0,0.3534750181654278,1,0,0.0011648434634213692
R05996,19,325.45,17.128947368421052,27,303,1.16,2.4,13.6,28.736842105263158,18,0.47368421052631576,0.42105263157894735,0.5263157894736842,0.04,0.44,11.0,252.0,3.0,0.09090909090909091,39.0,3.9,Bronze,Nairobi,0,0.5248877123573175,0,1,0.4711673210302804
R05997,19,309.03000000000003,16.264736842105265,27,333,1.06,1.4,3.34,34.0,19,0.2631578947368421,0.05263157894736842,0.631578947368421,0.01,0.4,1.0,17.0,1.0,0.0,43.0,4.1,Silver,Lagos,1,0.353620858848444,1,0,0.8038380948046658
R05998,15,227.34,15.156,6,284,1.2,1.7,0.36,44.0,14,0.26666666666666666,0.4,0.8,0.0,0.37,2.0,165.0,4.0,0.5,45.0,4.8,Silver,Cairo,0,0.523741011116578,1,1,0.3902077353261572
R05999,13,202.9,15.607692307692307,16,276,1.14,1.4,10.17,26.307692307692307,13,0.23076923076923078,0.3076923076923077,0.46153846153846156,0.05,0.33,3.0,66.66666666666667,2.3333333333333335,0.0,18.0,4.1,Bronze,Nairobi,0,0.1938075078649775,0,0,0.07388844133194891
R06000,11,161.95,14.72272727272727,29,316,1.11,1.4,3.08,30.727272727272727,11,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.02,0.24,7.0,82.85714285714286,3.4285714285714284,0.0,42.0,5.0,Silver,Cairo,0,0.2306144014117578,1,0,0.6701622897176573
R06001,19,316.23,16.643684210526317,6,308,1.09,1.7,18.96,31.210526315789473,19,0.21052631578947367,0.15789473684210525,0.5789473684210527,0.06,0.43,6.0,69.83333333333333,2.8333333333333335,0.3333333333333333,28.0,4.2,Gold,Cairo,1,0.1112263635527546,2,0,0.018724987996930273
R06002,16,200.12,12.5075,33,302,1.11,1.5,9.71,25.3125,16,0.3125,0.375,0.5,0.05,0.37,3.0,35.333333333333336,4.666666666666667,0.0,32.0,4.5,Bronze,Nairobi,1,0.18712676741489,0,0,0.724082076230719
R06003,12,173.03,14.419166666666667,60,330,1.12,1.4,4.41,28.083333333333332,12,0.25,0.16666666666666666,0.5833333333333334,0.03,0.25,7.0,73.14285714285714,2.2857142857142856,0.42857142857142855,34.0,4.2,Silver,Lagos,0,0.12823088200293,1,1,0.9640678402397382
R06004,22,326.57,14.844090909090909,26,328,1.05,1.6,14.08,34.45454545454545,22,0.3181818181818182,0.45454545454545453,0.5909090909090909,0.04,0.47,7.0,104.42857142857143,3.142857142857143,0.14285714285714285,35.0,3.7,Silver,Nairobi,1,0.4478160999793111,1,0,0.0014051548681456034
R06005,17,219.69,12.922941176470587,0,323,1.07,1.8,5.82,29.176470588235293,17,0.29411764705882354,0.23529411764705882,0.35294117647058826,0.03,0.37,2.0,60.5,3.0,0.0,32.0,3.8,Platinum,Nairobi,0,0.1106824405052395,3,0,0.1421005679573213
R06006,15,224.64,14.975999999999999,57,331,1.13,1.7,6.289999999999999,35.2,15,0.26666666666666666,0.13333333333333333,0.4,0.03,0.32,3.0,16.333333333333332,4.0,0.0,46.0,5.0,Silver,Nairobi,0,0.4467451575034344,1,0,0.36134613991372766
R06007,21,328.99,15.666190476190476,31,316,1.11,1.8,14.82,37.04761904761905,21,0.09523809523809523,0.047619047619047616,0.47619047619047616,0.05,0.47,5.0,99.6,3.0,0.0,47.0,4.8,Bronze,Cairo,0,0.2496142555944224,0,0,0.008626612141556833
R06008,30,435.19,14.506333333333334,21,321,1.18,2.7,3.87,32.166666666666664,30,0.26666666666666666,0.2,0.5,0.01,0.65,3.0,57.666666666666664,2.6666666666666665,0.0,25.0,3.4,Silver,Cairo,0,0.0691406738180323,1,0,0.02148772073304885
R06009,11,200.82,18.256363636363634,57,329,1.18,2.4,0.94,36.54545454545455,11,0.0,0.18181818181818182,0.6363636363636364,0.0,0.23,9.0,47.77777777777778,2.3333333333333335,0.3333333333333333,35.0,4.1,Bronze,Cairo,0,0.2486825496208062,0,1,0.9859884463723191
R06010,23,434.06,18.87217391304348,5,333,1.23,2.3,12.61,34.0,23,0.2608695652173913,0.17391304347826086,0.6521739130434783,0.03,0.48,3.0,309.3333333333333,2.6666666666666665,0.3333333333333333,42.0,4.5,Gold,Cairo,1,0.1752133749346915,2,0,0.0012228820664990849
R06011,17,262.69,15.452352941176471,3,325,1.19,1.8,2.86,34.64705882352941,17,0.29411764705882354,0.11764705882352941,0.35294117647058826,0.01,0.37,5.0,199.8,4.4,0.4,23.0,4.2,Bronze,Nairobi,0,0.5148528986216447,0,1,0.6751149300917132
R06012,20,281.41,14.070500000000001,5,328,1.06,1.3,3.24,36.3,19,0.45,0.15,0.4,0.01,0.43,5.0,57.6,3.6,0.2,44.0,3.7,Bronze,Lagos,1,0.4679849910837124,0,0,0.46799287700130426
R06013,26,375.41,14.438846153846155,5,313,1.13,1.8,13.100000000000001,32.96153846153846,26,0.38461538461538464,0.3076923076923077,0.6153846153846154,0.03,0.58,4.0,10.5,2.5,0.0,34.0,5.0,Bronze,Nairobi,1,0.4682748000421918,0,0,0.012428587308570148
R06014,20,346.49,17.3245,34,318,1.19,1.9,2.54,32.6,20,0.3,0.3,0.5,0.01,0.44,5.0,112.4,3.0,0.0,26.0,4.1,Bronze,Nairobi,0,0.2527647950419624,0,0,0.1406902986669246
R06015,19,273.47,14.393157894736843,22,292,1.07,1.5,7.68,34.1578947368421,19,0.3684210526315789,0.2631578947368421,0.5263157894736842,0.03,0.46,6.0,37.5,3.6666666666666665,0.3333333333333333,22.0,5.0,Gold,Cairo,0,0.2306537801577068,2,0,0.006914854614251618
R06016,20,297.76,14.888,24,321,1.1,1.6,9.99,33.5,20,0.3,0.3,0.45,0.03,0.44,6.0,78.83333333333333,2.8333333333333335,0.16666666666666666,37.0,4.1,Bronze,Cairo,0,0.2591607811337271,0,1,0.5587166780078463
R06017,13,181.94,13.995384615384616,2,325,1.16,1.9,0.61,32.76923076923077,13,0.07692307692307693,0.15384615384615385,0.5384615384615384,0.0,0.28,2.0,549.0,3.5,0.0,24.0,3.8,Bronze,Cairo,0,0.4335115731747474,0,0,0.20874500942883178
R06018,15,255.01,17.000666666666667,8,329,1.12,1.6,1.7799999999999998,30.6,15,0.5333333333333333,0.2,0.4666666666666667,0.01,0.32,5.0,24.2,3.8,0.6,42.0,4.9,Silver,Lagos,0,0.0850084755677638,1,0,0.4230661958729974
R06019,23,324.27,14.098695652173912,6,316,1.08,1.9,8.89,30.695652173913043,22,0.30434782608695654,0.17391304347826086,0.4782608695652174,0.03,0.51,4.0,107.5,3.0,0.0,40.0,4.6,Bronze,Nairobi,1,0.428457692004312,0,0,0.024395918262319672
R06020,16,295.47,18.466875,0,330,1.32,1.7,12.19,28.6875,16,0.3125,0.25,0.3125,0.04,0.34,5.0,36.6,2.0,0.2,55.0,4.7,Platinum,Nairobi,1,0.5476013606557086,3,0,0.1524337969826642
R06021,24,416.05,17.335416666666667,1,331,1.22,2.0,13.049999999999999,33.625,24,0.125,0.08333333333333333,0.5416666666666666,0.03,0.51,12.0,45.25,2.9166666666666665,0.08333333333333333,22.0,5.0,Bronze,Cairo,1,0.331378190194103,0,0,0.0011819734198076665
R06022,14,171.55,12.25357142857143,11,332,1.09,1.6,4.11,35.357142857142854,14,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.02,0.3,7.0,73.57142857142857,2.7142857142857144,0.2857142857142857,18.0,4.6,Bronze,Nairobi,0,0.2076445516829173,0,0,0.31642259600006595
R06023,15,300.34,20.022666666666666,22,288,1.19,2.2,2.31,30.333333333333332,15,0.2,0.2,0.6,0.01,0.36,9.0,153.77777777777777,3.2222222222222223,0.1111111111111111,29.0,3.9,Bronze,Cairo,1,0.4226616109952769,0,1,0.8174127113454026
R06024,21,274.01,13.048095238095238,13,321,1.03,1.3,11.540000000000001,34.42857142857143,21,0.47619047619047616,0.0,0.5714285714285714,0.04,0.46,11.0,89.0909090909091,2.727272727272727,0.09090909090909091,42.0,4.9,Bronze,Cairo,0,0.4727120530925999,0,0,0.005965669147526514
R06025,15,229.48,15.298666666666666,8,311,1.15,1.9,7.72,32.0,15,0.4,0.26666666666666666,0.4666666666666667,0.03,0.34,6.0,91.66666666666667,2.8333333333333335,0.0,51.0,3.6,Silver,Lagos,1,0.5580361925141802,1,0,0.7289629854480174
R06026,10,144.43,14.443000000000001,28,280,1.02,1.2,11.0,35.7,10,0.3,0.2,0.1,0.08,0.25,7.0,292.7142857142857,2.2857142857142856,0.0,30.0,3.6,Bronze,Nairobi,0,0.4301030733927715,0,1,0.7912145631527167
R06027,18,278.48,15.471111111111112,27,332,1.12,1.8,2.39,36.27777777777778,18,0.5,0.16666666666666666,0.5,0.01,0.38,1.0,55.0,2.0,0.0,38.0,5.0,Bronze,Cairo,0,0.3378867693707397,0,0,0.1140086167914294
R06028,13,193.48,14.883076923076922,7,321,1.08,1.4,16.78,28.307692307692307,13,0.46153846153846156,0.38461538461538464,0.5384615384615384,0.09,0.28,4.0,454.75,3.75,0.0,26.0,4.1,Bronze,Cairo,1,0.196392848132794,0,0,0.5519067289196037
R06029,19,327.64,17.24421052631579,10,328,1.31,2.0,8.3,32.73684210526316,19,0.3157894736842105,0.15789473684210525,0.5789473684210527,0.03,0.41,2.0,90.0,1.5,0.0,33.0,5.0,Bronze,Cairo,1,0.0654144345578643,0,0,0.003972782310683474
R06030,18,262.53,14.584999999999999,28,322,1.07,1.6,2.71,33.27777777777778,18,0.2777777777777778,0.2222222222222222,0.6666666666666666,0.01,0.39,5.0,171.2,2.4,0.2,44.0,4.6,Bronze,Nairobi,0,0.2565057191877675,0,0,0.3895170431386107
R06031,20,315.68,15.784,6,331,1.12,1.5,8.61,35.95,20,0.15,0.15,0.65,0.03,0.42,8.0,64.125,2.5,0.0,18.0,4.7,Bronze,Cairo,0,0.4913537181734247,0,1,0.5676302235166102
R06032,19,279.37,14.703684210526315,28,335,1.22,2.0,15.38,37.473684210526315,19,0.2631578947368421,0.05263157894736842,0.5263157894736842,0.06,0.4,4.0,50.25,3.5,0.5,30.0,5.0,Gold,Cairo,1,0.1454000832993445,2,0,0.5282037254938174
R06033,25,369.7,14.788,35,321,1.1,1.8,8.64,31.0,25,0.52,0.44,0.6,0.02,0.55,4.0,44.25,2.5,0.25,36.0,3.7,Bronze,Nairobi,0,0.4892426025511131,0,1,0.332305189047199
R06034,29,447.13,15.418275862068965,2,317,1.12,1.9,6.8,29.96551724137931,28,0.2413793103448276,0.20689655172413793,0.5862068965517241,0.02,0.64,8.0,61.5,1.875,0.0,23.0,4.8,Silver,Cairo,0,0.2756985067207448,1,0,0.0014427648812833749
R06035,17,287.65,16.920588235294115,8,308,1.17,2.2,1.16,35.294117647058826,17,0.17647058823529413,0.0,0.35294117647058826,0.0,0.39,5.0,39.2,2.4,0.0,38.0,4.1,Silver,Lagos,0,0.2793176016527114,1,0,0.09953341544865327
R06036,19,302.42,15.916842105263159,26,328,1.13,1.6,6.79,36.10526315789474,19,0.3684210526315789,0.05263157894736842,0.5263157894736842,0.02,0.41,3.0,61.0,5.0,0.0,25.0,4.6,Silver,Lagos,0,0.3841651616430027,1,0,0.13201618819500366
R06037,13,214.1,16.46923076923077,0,323,1.17,1.7,2.52,36.23076923076923,13,0.38461538461538464,0.38461538461538464,0.5384615384615384,0.01,0.28,4.0,32.75,4.25,0.0,30.0,4.2,Bronze,Nairobi,1,0.3260452991058582,0,0,0.7208480858955576
R06038,20,345.52,17.276,5,255,1.2,1.9,17.68,33.3,20,0.3,0.2,0.6,0.05,0.55,6.0,41.833333333333336,2.8333333333333335,0.0,43.0,4.7,Bronze,Nairobi,0,0.512637821949585,0,0,0.00923701529006159
R06039,21,318.48,15.165714285714287,29,321,1.2,1.9,4.22,32.285714285714285,21,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.01,0.46,5.0,44.6,2.6,0.0,34.0,5.0,Bronze,Lagos,0,0.5638682355322039,0,0,0.5676931600465449
R06040,10,160.69,16.069,32,312,1.26,1.7,11.59,31.2,10,0.4,0.4,0.6,0.07,0.22,10.0,87.4,1.4,0.0,42.0,4.2,Bronze,Nairobi,0,0.506131597118578,0,1,0.9978618178396642
R06041,22,334.77,15.216818181818182,1,334,1.15,1.8,9.46,34.04545454545455,22,0.2727272727272727,0.13636363636363635,0.5454545454545454,0.03,0.46,6.0,136.33333333333334,2.1666666666666665,0.0,30.0,4.7,Silver,Cairo,0,0.1033636364484966,1,0,0.017451082066686267
R06042,15,201.47,13.431333333333333,3,262,1.07,1.4,4.3100000000000005,34.8,15,0.2,0.26666666666666666,0.5333333333333333,0.02,0.4,3.0,10.666666666666666,1.6666666666666667,0.0,42.0,5.0,Bronze,Nairobi,0,0.5275949003944835,0,0,0.016335230301889853
R06043,11,195.51,17.773636363636363,35,331,1.26,1.9,3.31,33.36363636363637,11,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.02,0.23,4.0,31.75,4.25,0.0,33.0,4.4,Silver,Nairobi,0,0.5596419571562254,1,0,0.639434853600358
R06044,27,349.04,12.927407407407408,21,324,1.11,1.7,10.37,28.25925925925926,26,0.3333333333333333,0.4444444444444444,0.48148148148148145,0.03,0.58,6.0,67.16666666666667,2.0,0.0,44.0,4.3,Bronze,Nairobi,1,0.5046875336648153,0,0,0.17473307508885985
R06045,16,230.75,14.421875,23,330,1.1,1.6,9.48,35.1875,16,0.1875,0.0625,0.5625,0.04,0.34,6.0,47.5,3.1666666666666665,0.5,21.0,5.0,Gold,Cairo,0,0.5751580856882994,2,1,0.19780977233558736
R06046,19,280.31,14.753157894736843,33,266,1.06,1.4,18.97,39.21052631578947,19,0.3157894736842105,0.10526315789473684,0.42105263157894735,0.07,0.5,8.0,75.0,1.75,0.125,51.0,4.8,Bronze,Nairobi,0,0.1595071507482847,0,0,0.16364364437207826
R06047,18,290.13,16.118333333333332,17,303,1.14,1.7,7.3,28.833333333333332,18,0.3888888888888889,0.2222222222222222,0.6111111111111112,0.03,0.42,2.0,12.5,3.0,0.0,48.0,4.2,Bronze,Nairobi,1,0.1880807636515772,0,0,0.08600782860144962
